3020809, 4.1007, 2455
3020807, 3.8685, 2316
3020806, 3.698, 2214
3020805, 3.5075, 2100
3020804, 3.3053, 1979
3020803, 3.1599, 1892
3020802, 3.0998, 1856
3020800, 3.0847, 1847
3020714, 3.0714, 1839
3020713, 3.068, 1837
3020712, 3.0446, 1823
3020711, 2.9912, 1791
3020710, 2.8842, 1727
3020709, 2.7656, 1656
3020708, 2.6102, 1563
3020706, 2.4898, 1491
3020705, 2.408, 1442
3020704, 2.291, 1372
3020703, 2.2225, 1331
3020702, 2.1857, 1309
3020700, 2.1757, 1303
3020614, 2.164, 1296
3020613, 2.1607, 1294
3020612, 2.1289, 1275
3020611, 2.0721, 1241
3020610, 1.9618, 1175
3020609, 1.8482, 1107
3020608, 1.7546, 1051
3020607, 1.6577, 993
3020605, 1.5791, 946
3020604, 1.5474, 927
3020603, 1.5023, 900
3020602, 1.4772, 885
3020600, 1.4638, 877
3020514, 1.4588, 874
3020513, 1.4571, 873
3020512, 1.4454, 866
3020511, 1.412, 846
3020510, 1.3235, 793
3020509, 1.2265, 735
3020508, 1.138, 682
3020507, 1.0645, 638
3020506, 0.9876, 592
3020504, 0.9558, 573
3020503, 0.9492, 569
3020502, 0.9375, 562
3020500, 0.9324, 559
3020414, 0.9207, 552
3020413, 0.9157, 549
3020412, 0.9057, 543
3020411, 0.8756, 525
3020410, 0.8422, 505
3020409, 0.772, 463
3020408, 0.7152, 429
3020407, 0.6701, 402
3020406, 0.6367, 382
3020405, 0.6183, 371
